osm_id,code,fclass,name,centroid_x,centroid_y,AirQuality
946514440,5141,service,,23.553,46.754,2
946514441,5114,secondary,Strada Prim?verii,23.553,46.754,3
946514442,5122,residential,Strada Parâng,23.553,46.754,1
946514443,5141,service,,23.552,46.755,2
946514693,5155,steps,,23.551,46.754,1
946808912,5141,service,,23.62,46.774,2
946808913,5141,service,,23.62,46.774,2
946808914,5124,pedestrian,,23.62,46.774,1
946808916,5153,footway,,23.62,46.774,1
946808917,5153,footway,,23.62,46.774,1
946848432,5141,service,,23.629,46.788,2
947699847,5141,service,,23.689,46.782,2
947699848,5141,service,,23.688,46.782,2
949948608,5141,service,,23.624,46.773,2
949948611,5141,service,,23.625,46.772,2
949960495,5141,service,,23.587,46.786,2
949973064,5141,service,,23.605,46.789,2
949973065,5153,footway,,23.605,46.79,1
949973066,5153,footway,,23.606,46.79,1
949973067,5153,footway,,23.605,46.79,1
949973068,5153,footway,,23.606,46.79,1
949973071,5141,service,,23.607,46.79,2
949973072,5141,service,,23.607,46.79,2
950287348,5141,service,,23.605,46.79,2
950287349,5141,service,,23.605,46.79,2
950995575,5153,footway,,23.569,46.756,1
951036472,5141,service,,23.558,46.753,2
951910493,5141,service,,23.57,46.758,2
951910494,5141,service,,23.571,46.758,2
951910495,5141,service,,23.572,46.758,2
951910500,5141,service,,23.573,46.761,2
951910501,5141,service,,23.572,46.761,2
951911828,5141,service,,23.572,46.758,2
952658829,5141,service,,23.581,46.821,2
952658830,5141,service,,23.58,46.821,2
952658831,5141,service,,23.579,46.821,2
952658832,5141,service,,23.58,46.821,2
952658833,5141,service,,23.579,46.821,2
952658834,5141,service,,23.58,46.821,2
952658835,5141,service,,23.579,46.821,2
952658838,5141,service,,23.582,46.82,2
952658839,5141,service,,23.582,46.821,2
952658846,5115,tertiary,Strada Tiberiu Popoviciu,23.573,46.823,3
952658848,5122,residential,,23.572,46.825,1
952658849,5141,service,,23.574,46.824,2
952658850,5141,service,,23.576,46.823,2
952658851,5141,service,,23.577,46.822,2
952658852,5141,service,,23.577,46.822,2
952658853,5141,service,,23.574,46.823,2
952658854,5141,service,,23.574,46.823,2
952658855,5141,service,,23.582,46.821,2
952658858,5115,tertiary,Strada Tiberiu Popoviciu,23.577,46.822,3
953061245,5141,service,,23.585,46.766,2
953791568,5154,path,,23.549,46.737,1
953791569,5145,track_grade3,,23.539,46.738,1
953791570,5154,path,,23.541,46.737,1
953791571,5154,path,,23.541,46.737,1
953791572,5154,path,,23.541,46.737,1
953791573,5154,path,,23.541,46.737,1
953791574,5154,path,,23.544,46.738,1
953791575,5154,path,,23.543,46.738,1
953791576,5154,path,,23.55,46.737,1
953791577,5154,path,,23.55,46.737,1
953791578,5154,path,,23.55,46.737,1
953791579,5154,path,,23.55,46.737,1
953791580,5154,path,,23.542,46.739,1
953791581,5154,path,,23.54,46.739,1
954032180,5154,path,,23.546,46.747,1
954032181,5154,path,,23.546,46.746,1
954032182,5154,path,,23.546,46.747,1
954032183,5154,path,,23.546,46.747,1
954032184,5154,path,,23.546,46.747,1
954032185,5154,path,,23.546,46.746,1
954032186,5154,path,,23.547,46.747,1
954032187,5154,path,,23.547,46.746,1
954032188,5154,path,,23.547,46.747,1
954032189,5154,path,,23.549,46.745,1
954032190,5154,path,,23.548,46.748,1
954032191,5154,path,,23.549,46.746,1
954032192,5154,path,,23.548,46.746,1
954033565,5154,path,,23.545,46.747,1
954033566,5154,path,,23.542,46.745,1
954033567,5154,path,,23.544,46.745,1
954033568,5154,path,,23.545,46.75,1
954033569,5154,path,,23.546,46.75,1
954033570,5154,path,,23.546,46.75,1
954033571,5154,path,,23.548,46.75,1
954033572,5154,path,,23.545,46.75,1
954033573,5154,path,,23.544,46.75,1
954033574,5154,path,,23.544,46.75,1
954035138,5154,path,,23.55,46.722,1
954035139,5154,path,,23.547,46.722,1
954035141,5154,path,,23.554,46.725,1
954035142,5154,path,,23.552,46.724,1
954036002,5154,path,,23.562,46.736,1
954036003,5154,path,,23.56,46.737,1
954036004,5154,path,,23.561,46.736,1
954036065,5154,path,,23.561,46.735,1
954162310,5141,service,,23.639,46.782,2
954162311,5141,service,,23.639,46.782,2
954162317,5141,service,,23.638,46.783,2
954162318,5141,service,,23.638,46.783,2
954162319,5141,service,,23.639,46.783,2
954162320,5141,service,,23.638,46.782,2
954169214,5141,service,,23.632,46.766,2
954169215,5141,service,,23.632,46.767,2
954169216,5141,service,,23.632,46.767,2
954169217,5141,service,,23.633,46.767,2
954169218,5141,service,,23.633,46.767,2
954169219,5141,service,,23.634,46.767,2
954169220,5141,service,,23.633,46.767,2
954169221,5141,service,,23.633,46.766,2
954169222,5141,service,,23.633,46.766,2
954601560,5154,path,,23.558,46.734,1
955610604,5141,service,,23.594,46.774,2
957427426,5155,steps,,23.611,46.793,1
957434379,5115,tertiary,Strada Eugen Ionesco,23.586,46.739,3
957438467,5122,residential,Strada Alexandru Vlahu??,23.557,46.771,1
957442056,5141,service,,23.621,46.783,2
957442057,5141,service,,23.621,46.783,2
957442058,5141,service,,23.621,46.783,2
957442059,5141,service,,23.621,46.783,2
957451263,5122,residential,Strada Luminii,23.584,46.74,1
957451264,5122,residential,Strada Luminii,23.586,46.74,1
957492515,5153,footway,,23.549,46.77,1
958176766,5124,pedestrian,,23.584,46.772,1
958176767,5153,footway,,23.584,46.772,1
958752273,5155,steps,,23.587,46.774,1
958766567,5154,path,,23.587,46.709,1
958766568,5154,path,,23.58,46.705,1
958876583,5141,service,,23.607,46.782,2
958876584,5141,service,,23.607,46.782,2
960042568,5141,service,,23.616,46.777,2
960042569,5141,service,,23.616,46.777,2
961285063,5154,path,,23.559,46.731,1
961285064,5154,path,,23.561,46.734,1
961285065,5154,path,,23.559,46.733,1
961285067,5154,path,,23.559,46.73,1
961285068,5145,track_grade3,,23.563,46.73,1
961285069,5145,track_grade3,,23.567,46.727,1
961285070,5154,path,,23.566,46.729,1
961285071,5154,path,,23.566,46.728,1
961285072,5154,path,,23.564,46.73,1
961285073,5154,path,,23.562,46.732,1
961285074,5145,track_grade3,,23.562,46.73,1
961285075,5154,path,,23.562,46.731,1
961285076,5145,track_grade3,,23.568,46.727,1
961285077,5154,path,,23.567,46.725,1
961285078,5154,path,,23.569,46.725,1
961285079,5145,track_grade3,,23.57,46.726,1
961285080,5145,track_grade3,,23.57,46.727,1
961285081,5145,track_grade3,,23.568,46.729,1
961285082,5145,track_grade3,,23.57,46.727,1
961285083,5154,path,,23.569,46.727,1
961285084,5154,path,,23.568,46.728,1
961285085,5154,path,,23.568,46.728,1
961285089,5145,track_grade3,,23.561,46.734,1
961285090,5154,path,,23.565,46.726,1
961285091,5145,track_grade3,,23.568,46.726,1
961532512,5141,service,,23.546,46.761,2
961532513,5141,service,,23.545,46.761,2
961532514,5141,service,,23.545,46.761,2
961532515,5141,service,,23.545,46.761,2
961532516,5141,service,,23.545,46.761,2
961532517,5141,service,,23.545,46.761,2
961532519,5141,service,,23.547,46.762,2
961532523,5153,footway,,23.545,46.762,1
961532524,5153,footway,,23.546,46.763,1
961532526,5153,footway,,23.546,46.763,1
961532527,5153,footway,,23.546,46.762,1
961538719,5153,footway,,23.544,46.759,1
961538720,5153,footway,,23.545,46.761,1
961539266,5153,footway,,23.546,46.762,1
961539267,5153,footway,,23.546,46.763,1
961539268,5153,footway,,23.546,46.763,1
961850736,5141,service,,23.57,46.764,2
961852585,5141,service,,23.637,46.773,2
961852677,5141,service,,23.579,46.767,2
961962563,5154,path,,23.541,46.747,1
961962564,5154,path,,23.54,46.746,1
961962565,5154,path,,23.541,46.745,1
961962566,5154,path,,23.54,46.746,1
961962567,5145,track_grade3,,23.543,46.747,1
961962568,5154,path,,23.544,46.747,1
961962569,5154,path,,23.544,46.748,1
961962570,5145,track_grade3,,23.544,46.75,1
961962571,5154,path,,23.541,46.748,1
961962572,5154,path,,23.544,46.75,1
961962573,5154,path,,23.54,46.746,1
961962574,5154,path,,23.539,46.746,1
961962575,5154,path,,23.539,46.746,1
961962576,5154,path,,23.539,46.746,1
961962577,5154,path,,23.539,46.746,1
961962578,5154,path,,23.542,46.746,1
961962579,5154,path,,23.542,46.746,1
961962580,5154,path,,23.541,46.746,1
961962581,5154,path,,23.542,46.746,1
961962582,5154,path,,23.542,46.746,1
961962583,5154,path,,23.542,46.745,1
961962584,5154,path,,23.543,46.743,1
961962585,5154,path,,23.537,46.743,1
961962586,5154,path,,23.54,46.745,1
961962587,5154,path,,23.54,46.744,1
961962588,5154,path,,23.539,46.744,1
961962589,5154,path,,23.539,46.744,1
961962590,5154,path,,23.539,46.744,1
961962591,5154,path,,23.539,46.744,1
961962592,5154,path,,23.54,46.743,1
961962593,5154,path,,23.54,46.744,1
961962594,5154,path,,23.54,46.744,1
961962595,5154,path,,23.541,46.744,1
961962596,5154,path,,23.541,46.744,1
961962597,5154,path,,23.537,46.745,1
961962598,5154,path,,23.537,46.744,1
961962599,5154,path,,23.537,46.744,1
961962600,5154,path,,23.537,46.743,1
961962601,5154,path,,23.537,46.743,1
961962602,5154,path,,23.54,46.742,1
961962603,5154,path,,23.541,46.743,1
961962604,5154,path,,23.539,46.742,1
961962605,5154,path,,23.538,46.743,1
961962606,5154,path,,23.538,46.743,1
961962607,5154,path,,23.54,46.747,1
961962608,5145,track_grade3,,23.543,46.747,1
961962609,5154,path,,23.539,46.744,1
961962610,5144,track_grade2,,23.538,46.747,1
961962611,5154,path,,23.538,46.743,1
961962612,5154,path,,23.541,46.743,1
961962614,5154,path,,23.541,46.744,1
962912160,5154,path,,23.57,46.741,1
962912161,5154,path,,23.57,46.741,1
962912162,5154,path,,23.57,46.739,1
962912163,5141,service,,23.571,46.738,2
962912164,5154,path,,23.571,46.738,1
962912165,5145,track_grade3,,23.57,46.74,1
962912166,5154,path,,23.57,46.74,1
962912167,5154,path,,23.568,46.739,1
962912168,5154,path,,23.569,46.739,1
962912169,5154,path,,23.569,46.74,1
962912170,5154,path,,23.57,46.741,1
962912172,5154,path,,23.567,46.742,1
962912536,5154,path,,23.565,46.743,1
962912537,5154,path,,23.567,46.743,1
962933206,5154,path,,23.552,46.739,1
962933207,5154,path,,23.552,46.738,1
962933208,5154,path,,23.553,46.738,1
962933209,5154,path,,23.552,46.738,1
962933210,5154,path,,23.551,46.739,1
962933211,5145,track_grade3,,23.552,46.737,1
965644817,5141,service,Strada Dun?rii,23.645,46.779,2
965644818,5141,service,Strada Dun?rii,23.646,46.777,2
966224994,5124,pedestrian,,23.587,46.771,1
966224995,5124,pedestrian,,23.586,46.771,1
966516769,5122,residential,Strada Vasile Alecsandri,23.583,46.769,1
966516770,5122,residential,Strada Vasile Alecsandri,23.583,46.769,1
966572400,5124,pedestrian,,23.588,46.767,1
966572401,5123,living_street,Strada Inocen?iu Micu Klein,23.588,46.767,1
966572402,5124,pedestrian,,23.589,46.768,1
966943346,5145,track_grade3,,23.562,46.73,1
966943347,5154,path,,23.545,46.743,1
966943348,5154,path,,23.545,46.743,1
966943349,5154,path,,23.544,46.744,1
966943350,5154,path,,23.544,46.743,1
966943351,5154,path,,23.544,46.743,1
966943352,5154,path,,23.544,46.743,1
966943353,5154,path,,23.542,46.743,1
966943354,5154,path,,23.541,46.743,1
966943355,5154,path,,23.543,46.744,1
966943356,5154,path,,23.542,46.744,1
966943357,5154,path,,23.542,46.744,1
966943358,5154,path,,23.542,46.743,1
966943359,5154,path,,23.542,46.743,1
966943360,5154,path,,23.543,46.743,1
966943361,5154,path,,23.543,46.743,1
966943362,5154,path,,23.547,46.743,1
966943363,5154,path,,23.547,46.743,1
966943364,5154,path,,23.548,46.743,1
966943365,5154,path,,23.549,46.743,1
966943366,5154,path,,23.549,46.742,1
966943367,5154,path,,23.55,46.742,1
966943368,5154,path,,23.55,46.742,1
966943369,5154,path,,23.551,46.741,1
966943370,5154,path,,23.542,46.744,1
966943371,5154,path,,23.542,46.743,1
966943375,5154,path,,23.542,46.743,1
966943376,5154,path,,23.542,46.743,1
966943377,5154,path,,23.542,46.743,1
966943378,5154,path,,23.542,46.743,1
967009860,5154,path,,23.552,46.74,1
967009861,5154,path,,23.552,46.741,1
967009862,5154,path,,23.553,46.739,1
967009863,5154,path,,23.552,46.74,1
967009864,5154,path,,23.552,46.74,1
967009865,5154,path,,23.549,46.742,1
967009866,5154,path,,23.549,46.741,1
967009867,5154,path,,23.548,46.741,1
967009868,5154,path,,23.55,46.741,1
967009869,5154,path,,23.55,46.741,1
967011625,5154,path,,23.54,46.741,1
967011626,5154,path,,23.539,46.744,1
967605579,5141,service,,23.57,46.767,2
967940875,5154,path,,23.561,46.735,1
967940876,5154,path,,23.562,46.734,1
967940877,5154,path,,23.561,46.734,1
967940878,5154,path,,23.562,46.734,1
967940879,5154,path,,23.562,46.734,1
967940880,5154,path,,23.563,46.732,1
967940881,5154,path,,23.561,46.735,1
970374736,5141,service,,23.555,46.755,2
970374737,5153,footway,,23.554,46.755,1
970374739,5153,footway,,23.555,46.755,1
970374740,5153,footway,,23.561,46.755,1
970374741,5153,footway,,23.561,46.755,1
970374742,5153,footway,,23.561,46.755,1
970919967,5114,secondary,Podul Napoca,23.578,46.771,3
970919968,5153,footway,,23.578,46.771,1
970919969,5114,secondary,Podul Napoca,23.578,46.771,3
971993817,5141,service,,23.554,46.755,2
971993818,5153,footway,,23.553,46.755,1
971993819,5153,footway,,23.553,46.755,1
971993820,5155,steps,,23.553,46.755,1
971993821,5153,footway,,23.553,46.755,1
971993822,5153,footway,,23.554,46.755,1
971993823,5155,steps,,23.554,46.755,1
971995210,5141,service,,23.551,46.754,2
973471985,5124,pedestrian,,23.588,46.769,1
973483001,5141,service,,23.545,46.761,2
973483002,5141,service,,23.545,46.761,2
973483003,5141,service,,23.545,46.761,2
973483004,5141,service,,23.545,46.761,2
973564451,5141,service,,23.608,46.777,2
973564452,5141,service,,23.608,46.778,2
974042272,5141,service,,23.701,46.75,2
974042273,5141,service,,23.701,46.75,2
974042274,5141,service,,23.69,46.752,2
974042275,5141,service,,23.702,46.75,2
974042276,5141,service,,23.69,46.753,2
974042277,5141,service,,23.69,46.752,2
974042278,5141,service,,23.69,46.752,2
974042279,5141,service,,23.691,46.753,2
974042280,5141,service,,23.693,46.75,2
974042281,5141,service,,23.696,46.75,2
974115441,5154,path,,23.544,46.724,1
974116465,5154,path,,23.555,46.698,1
974116466,5154,path,,23.554,46.699,1
974375168,5141,service,Strada Emil Isac,23.583,46.772,2
974377091,5141,service,Strada Emil Isac,23.584,46.772,2
975562079,5153,footway,,23.566,46.773,1
975562080,5153,footway,,23.566,46.774,1
975562081,5153,footway,,23.566,46.773,1
975565507,5153,footway,,23.583,46.775,1
975565508,5153,footway,,23.582,46.775,1
975565509,5141,service,,23.582,46.775,2
975567067,5153,footway,,23.581,46.775,1
975568251,5153,footway,,23.58,46.775,1
975568252,5153,footway,,23.58,46.774,1
975625174,5142,track,,23.6,46.738,1
975639805,5141,service,,23.661,46.739,2
975639806,5141,service,,23.659,46.739,2
975642961,5141,service,,23.666,46.756,2
976725085,5154,path,,23.565,46.74,1
976725086,5154,path,,23.564,46.741,1
976725087,5154,path,,23.564,46.74,1
976725088,5154,path,,23.564,46.74,1
978179762,5153,footway,,23.588,46.75,1
978384914,5141,service,,23.592,46.766,2
979387438,5154,path,,23.537,46.736,1
979387439,5145,track_grade3,,23.537,46.733,1
979387440,5154,path,,23.535,46.734,1
979387441,5154,path,,23.538,46.737,1
979387442,5154,path,,23.538,46.735,1
979387443,5154,path,,23.538,46.732,1
979387444,5154,path,,23.537,46.732,1
979387445,5154,path,,23.537,46.732,1
979387446,5154,path,,23.538,46.729,1
979387447,5154,path,,23.537,46.73,1
979387448,5154,path,,23.539,46.726,1
979387449,5154,path,,23.537,46.732,1
979387450,5154,path,,23.537,46.732,1
979387451,5154,path,,23.537,46.736,1
979503157,5122,residential,Strada Ferigii,23.574,46.718,1
979503158,5141,service,,23.575,46.716,2
979503160,5122,residential,,23.579,46.716,1
979503161,5122,residential,,23.575,46.711,1
980497070,5154,path,,23.565,46.745,1
980503903,5153,footway,,23.587,46.767,1
981385264,5155,steps,,23.613,46.785,1
981385265,5134,secondary_link,,23.614,46.786,3
981385266,5114,secondary,Strada Fabricii,23.614,46.787,3
981625653,5154,path,,23.55,46.733,1
981625655,5142,track,,23.551,46.735,1
981625657,5154,path,,23.551,46.736,1
981625659,5154,path,,23.547,46.734,1
981625660,5154,path,,23.548,46.734,1
981625661,5154,path,,23.55,46.731,1
981625662,5154,path,,23.548,46.734,1
981625664,5154,path,,23.544,46.734,1
981625665,5154,path,,23.544,46.735,1
981625666,5154,path,,23.544,46.734,1
981625669,5154,path,,23.543,46.732,1
981625673,5154,path,,23.551,46.736,1
981625675,5154,path,,23.548,46.734,1
981625676,5154,path,,23.548,46.734,1
981625678,5154,path,,23.55,46.736,1
983226671,5153,footway,,23.628,46.778,1
983226672,5153,footway,,23.628,46.778,1
983717563,5154,path,,23.555,46.764,1
983720261,5153,footway,,23.558,46.759,1
983720262,5141,service,,23.558,46.759,2
983720263,5153,footway,,23.557,46.759,1
984007337,5153,footway,,23.562,46.759,1
984040072,5153,footway,,23.559,46.769,1
984058396,5153,footway,,23.581,46.754,1
984395969,5154,path,,23.552,46.729,1
984395970,5154,path,,23.552,46.73,1
984395971,5154,path,,23.552,46.731,1
984395972,5154,path,,23.553,46.729,1
984395973,5154,path,,23.554,46.728,1
984395974,5154,path,,23.551,46.726,1
984395975,5154,path,,23.551,46.728,1
984395976,5154,path,,23.552,46.729,1
984395977,5154,path,,23.554,46.727,1
984395978,5153,footway,,23.554,46.728,1
984395979,5154,path,,23.555,46.727,1
984395980,5154,path,,23.554,46.727,1
984395981,5154,path,,23.554,46.727,1
984395982,5146,track_grade4,,23.554,46.726,1
984395983,5154,path,,23.554,46.726,1
984395984,5154,path,,23.554,46.726,1
984395985,5154,path,,23.553,46.726,1
984395986,5146,track_grade4,,23.554,46.726,1
984395987,5146,track_grade4,,23.553,46.728,1
984395988,5154,path,,23.554,46.725,1
984395989,5154,path,,23.553,46.724,1
984395990,5154,path,,23.541,46.715,1
984395991,5154,path,,23.546,46.712,1
984395992,5154,path,,23.547,46.721,1
984395993,5154,path,,23.54,46.716,1
984395994,5154,path,,23.556,46.724,1
984395995,5154,path,,23.545,46.722,1
984395996,5154,path,,23.542,46.724,1
984395998,5146,track_grade4,,23.56,46.722,1
984419021,5153,footway,,23.621,46.771,1
984424733,5154,path,,23.566,46.725,1
985185753,5153,footway,,23.539,46.752,1
985196692,5154,path,,23.647,46.792,1
985196693,5141,service,,23.649,46.793,2
985208456,5153,footway,,23.636,46.781,1
985208457,5141,service,,23.636,46.781,2
985209919,5153,footway,,23.632,46.77,1
985212981,5154,path,,23.612,46.798,1
985595096,5154,path,,23.533,46.73,1
985595097,5142,track,,23.533,46.729,1
985595098,5142,track,,23.536,46.725,1
985597494,5154,path,,23.564,46.732,1
985597495,5154,path,,23.565,46.731,1
986269108,5154,path,,23.535,46.738,1
986269110,5154,path,,23.537,46.738,1
986269112,5154,path,,23.536,46.737,1
986269114,5154,path,,23.537,46.738,1
986269115,5154,path,,23.536,46.738,1
986269116,5154,path,,23.536,46.738,1
986269117,5154,path,,23.538,46.737,1
986269118,5154,path,,23.536,46.736,1
986614269,5124,pedestrian,Strada Virgil Fulicea,23.588,46.771,1
986614270,5153,footway,,23.575,46.768,1
986622876,5153,footway,,23.616,46.769,1
986622877,5114,secondary,Pia?a Timotei Cipariu,23.6,46.768,3
986622878,5153,footway,,23.6,46.768,1
986622879,5153,footway,,23.6,46.768,1
986622880,5113,primary,Strada Milton Lehrer,23.6,46.768,4
986938218,5122,residential,Strada Alexandre Dumas,23.568,46.742,1
986955815,5141,service,,23.563,46.748,2
986955816,5141,service,,23.563,46.749,2
986955817,5122,residential,Strada Eugen Lovinescu,23.564,46.748,1
987113781,5141,service,,23.567,46.744,2
987114526,5141,service,,23.565,46.744,2
987144245,5154,path,,23.565,46.739,1
987144246,5154,path,,23.566,46.739,1
987144247,5154,path,,23.562,46.738,1
987146386,5141,service,,23.57,46.744,2
987146387,5141,service,,23.57,46.743,2
987921184,5122,residential,,23.578,46.832,1
987921185,5141,service,,23.572,46.831,2
987922170,5122,residential,,23.579,46.798,1
987922171,5122,residential,,23.582,46.794,1
987922901,5122,residential,,23.586,46.729,1
987922902,5122,residential,,23.577,46.729,1
987922903,5122,residential,,23.576,46.729,1
987923394,5122,residential,,23.6,46.819,1
987924136,5122,residential,,23.611,46.806,1
987931410,5141,service,,23.629,46.808,2
987931411,5141,service,,23.629,46.808,2
987932756,5141,service,,23.649,46.748,2
988012067,5153,footway,Aleea Veteranilor,23.548,46.771,1
988012068,5141,service,Aleea Veteranilor,23.549,46.77,2
988014544,5141,service,,23.565,46.779,2
989513474,5141,service,,23.687,46.782,2
989513475,5141,service,,23.684,46.782,2
989513476,5141,service,,23.687,46.782,2
989513477,5141,service,,23.688,46.782,2
989515077,5154,path,,23.666,46.779,1
991742082,5154,path,,23.546,46.742,1
991742083,5154,path,,23.555,46.739,1
991742084,5154,path,,23.556,46.738,1
991742085,5154,path,,23.555,46.739,1
991742086,5154,path,,23.555,46.739,1
991742087,5154,path,,23.555,46.739,1
991742088,5154,path,,23.555,46.739,1
991742089,5154,path,,23.555,46.739,1
991742090,5154,path,,23.555,46.738,1
991742091,5154,path,,23.546,46.742,1
991742092,5154,path,,23.555,46.741,1
991742093,5154,path,,23.545,46.745,1
992182342,5114,secondary,,23.607,46.75,3
992182344,5114,secondary,,23.607,46.764,3
992458060,5141,service,,23.696,46.78,2
992458061,5141,service,,23.694,46.78,2
992458062,5141,service,,23.694,46.78,2
992459046,5141,service,,23.642,46.781,2
992459047,5141,service,,23.642,46.781,2
992664606,5114,secondary,Strada Fagului,23.611,46.753,3
992812796,5122,residential,,23.564,46.83,1
992812797,5122,residential,,23.566,46.83,1
992812798,5122,residential,,23.563,46.831,1
992906170,5141,service,,23.571,46.831,2
992911995,5142,track,,23.608,46.821,1
992911996,5122,residential,,23.604,46.823,1
993057428,5153,footway,,23.56,46.756,1
993057429,5153,footway,,23.56,46.756,1
993074272,5141,service,,23.608,46.787,2
993074273,5141,service,,23.612,46.787,2
993074274,5141,service,,23.61,46.788,2
993074275,5141,service,,23.611,46.787,2
993082085,5141,service,,23.607,46.786,2
993082086,5141,service,,23.608,46.786,2
993082087,5141,service,,23.608,46.787,2
993082088,5141,service,,23.61,46.792,2
993135216,5141,service,,23.606,46.777,2
993614303,5113,primary,Calea Mo?ilor,23.582,46.767,4
993614304,5113,primary,Calea Mo?ilor,23.583,46.767,4
993614305,5113,primary,Calea Mo?ilor,23.582,46.767,4
993738622,5141,service,,23.524,46.786,2
993741789,5141,service,,23.552,46.76,2
993742652,5122,residential,,23.561,46.787,1
993948859,5141,service,,23.648,46.745,2
994006778,5141,service,,23.666,46.78,2
994041634,5141,service,,23.687,46.782,2
994041635,5141,service,,23.687,46.782,2
994970278,5141,service,,23.598,46.743,2
994996522,5141,service,,23.582,46.769,2
995002888,5141,service,Strada Colonia Hod?i,23.672,46.799,2
995408976,5122,residential,,23.605,46.74,1
995408977,5122,residential,,23.606,46.74,1
995469377,5141,service,,23.609,46.777,2
995469378,5141,service,,23.608,46.777,2
995499108,5141,service,Strada Energobit,23.552,46.78,2
995577072,5122,residential,Strada Pomet,23.608,46.807,1
995577073,5122,residential,,23.608,46.807,1
995587616,5141,service,,23.588,46.766,2
995588471,5141,service,,23.587,46.766,2
995590350,5141,service,,23.585,46.755,2
995594389,5141,service,,23.589,46.743,2
995603122,5122,residential,,23.59,46.728,1
995604228,5122,residential,,23.581,46.714,1
995605645,5122,residential,,23.634,46.745,1
995606496,5141,service,,23.637,46.767,2
995607323,5141,service,,23.631,46.769,2
995637240,5141,service,,23.625,46.791,2
995637242,5141,service,,23.625,46.791,2
995637243,5141,service,,23.626,46.791,2
995637245,5141,service,,23.625,46.791,2
995639620,5141,service,,23.641,46.781,2
995640028,5122,residential,Strada B?ii,23.647,46.781,1
995642653,5141,service,,23.652,46.795,2
995642654,5141,service,,23.651,46.795,2
995642655,5141,service,,23.651,46.795,2
995642656,5141,service,,23.652,46.795,2
995642657,5141,service,,23.652,46.795,2
995642658,5141,service,,23.652,46.795,2
995642659,5141,service,,23.653,46.795,2
995642660,5141,service,,23.652,46.795,2
995642661,5141,service,,23.651,46.795,2
995642662,5141,service,,23.652,46.795,2
995642663,5141,service,,23.651,46.795,2
995642664,5141,service,,23.652,46.795,2
995642665,5141,service,,23.652,46.795,2
995645743,5122,residential,Strada Stânjeneilor,23.645,46.801,1
995646842,5122,residential,Strada Cameliei,23.645,46.802,1
995649982,5141,service,,23.626,46.796,2
995649983,5141,service,,23.626,46.796,2
995649984,5141,service,,23.625,46.796,2
995656808,5122,residential,Strada Frunzi?ului,23.573,46.751,1
995656809,5141,service,,23.569,46.76,2
995656810,5141,service,,23.567,46.755,2
995656811,5141,service,,23.568,46.755,2
995656812,5141,service,,23.568,46.755,2
995656813,5141,service,,23.563,46.758,2
995656814,5141,service,,23.551,46.763,2
995656815,5141,service,,23.551,46.763,2
995656816,5141,service,,23.551,46.763,2
995656817,5141,service,,23.55,46.763,2
995656818,5141,service,,23.551,46.762,2
995656819,5141,service,,23.551,46.762,2
995658906,5141,service,,23.694,46.78,2
995658907,5141,service,,23.695,46.78,2
995658908,5141,service,,23.695,46.78,2
995658909,5141,service,,23.697,46.78,2
995658910,5141,service,,23.697,46.78,2
995659583,5141,service,,23.69,46.777,2
995659584,5141,service,,23.692,46.777,2
995659585,5141,service,,23.691,46.777,2
995659586,5141,service,,23.691,46.778,2
995659587,5141,service,,23.683,46.779,2
995659588,5141,service,,23.684,46.779,2
995659589,5141,service,,23.683,46.779,2
995659590,5141,service,,23.682,46.779,2
995659591,5141,service,,23.682,46.779,2
995660929,5141,service,,23.557,46.792,2
995660930,5141,service,,23.572,46.795,2
995660931,5141,service,,23.573,46.795,2
995660932,5141,service,,23.571,46.796,2
995660933,5141,service,,23.573,46.796,2
995660934,5141,service,,23.572,46.796,2
995660935,5141,service,,23.573,46.793,2
995660936,5141,service,,23.573,46.794,2
995660937,5141,service,,23.573,46.794,2
995663432,5142,track,,23.56,46.805,1
995663433,5142,track,,23.56,46.805,1
995663434,5141,service,,23.549,46.803,2
995663435,5142,track,,23.557,46.804,1
995663436,5141,service,,23.555,46.804,2
995667135,5141,service,,23.677,46.794,2
995667136,5142,track,,23.675,46.796,1
995667621,5141,service,,23.66,46.785,2
995722067,5141,service,,23.626,46.785,2
995722068,5141,service,,23.625,46.785,2
999035092,5141,service,,23.586,46.773,2
999035094,5153,footway,,23.586,46.773,1
999035095,5153,footway,,23.586,46.773,1
999035096,5153,footway,,23.586,46.773,1
999035097,5153,footway,,23.586,46.773,1
999035098,5153,footway,,23.586,46.773,1
999035099,5153,footway,,23.586,46.773,1
999035102,5153,footway,,23.586,46.773,1
999035103,5153,footway,,23.587,46.773,1
999035104,5153,footway,,23.587,46.773,1
999708326,5154,path,,23.557,46.69,1
999708328,5154,path,,23.553,46.696,1
999708329,5154,path,,23.557,46.69,1
999708330,5142,track,,23.571,46.699,1
999708331,5145,track_grade3,,23.565,46.693,1
1002560258,5122,residential,,23.583,46.821,1
1002560259,5115,tertiary,Strada Tiberiu Popoviciu,23.583,46.82,3
1002560260,5122,residential,,23.583,46.82,1
1002560262,5115,tertiary,Strada Tiberiu Popoviciu,23.58,46.821,3
1002560263,5115,tertiary,Strada Tiberiu Popoviciu,23.588,46.82,3
1002560264,5115,tertiary,Strada Tiberiu Popoviciu,23.579,46.821,3
1002560265,5142,track,,23.582,46.82,1
1002568885,5141,service,,23.576,46.748,2
1002568886,5141,service,,23.577,46.747,2
